ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,PoS,Function,Level
cent2126-GB051,cent2126,GB051,0,GB051-0,,Matayoshi (2010:89-110),multiple,class agreement,word
cent2126-GB052,cent2126,GB052,0,GB052-0,,Matayoshi (2010:89-110),multiple,class agreement,word
cent2126-GB053,cent2126,GB053,0,GB053-0,,Matayoshi (2010:89-110),multiple,class agreement,word
cent2126-GB054,cent2126,GB054,0,GB054-0,,Matayoshi (2010:89-110),multiple,class agreement,word
cent2126-GB057,cent2126,GB057,?,GB057-?,,Matayoshi (2010:89-110),noun,quantification,word
cent2126-GB058,cent2126,GB058,0,GB058-0,Not mentioned.,Matayoshi (2010:89-110),noun,possession,word
cent2126-GB059,cent2126,GB059,0,GB059-0,,Matayoshi (2010:89-110),noun,possession,word
cent2126-GB068,cent2126,GB068,1,GB068-1,,Matayoshi (2010:93-95),adjective,non-verbal predication,word
cent2126-GB069,cent2126,GB069,1,GB069-1,,Matayoshi (2010:93-95),adjective,other,word
cent2126-GB070,cent2126,GB070,1,GB070-1,"marked nominative, but the S/A/o argument can also be unmarked","Matayoshi (2010:94, 98-102)",noun,argument marking (core),word
cent2126-GB071,cent2126,GB071,1,GB071-1,"marked nominative, but the S/A/o argument can also be unmarked","Matayoshi (2010:93, 98-102)",pronoun,argument marking (core),word
cent2126-GB072,cent2126,GB072,1,GB072-1,,"Matayoshi (2010:94, 98-102)",noun,argument marking (non-core),word
cent2126-GB073,cent2126,GB073,1,GB073-1,,"Matayoshi (2010:93, 98-102)",pronoun,argument marking (non-core),word
cent2126-GB074,cent2126,GB074,0,GB074-0,,Matayoshi (2010:89-110),other,argument marking (non-core),NP
cent2126-GB075,cent2126,GB075,1,GB075-1,clitics,Matayoshi (2010:99),other,argument marking (non-core),NP
cent2126-GB079,cent2126,GB079,0,GB079-0,,Matayoshi (2010:89-110),verb,TAME+,word
cent2126-GB080,cent2126,GB080,1,GB080-1,,Matayoshi (2010:89-110),verb,TAME+,word
cent2126-GB081,cent2126,GB081,0,GB081-0,,Matayoshi (2010:89-110),verb,TAME+,word
cent2126-GB082,cent2126,GB082,1,GB082-1,,"Matayoshi (2010:92, 98, 103)",verb,TAME,word
cent2126-GB083,cent2126,GB083,0,GB083-0,,"Matayoshi (2010:92, 98, 103)",verb,TAME,word
cent2126-GB084,cent2126,GB084,0,GB084-0,non-past,"Matayoshi (2010:92, 98, 103)",verb,TAME,word
cent2126-GB086,cent2126,GB086,1,GB086-1,,Matayoshi (2010:104),verb,TAME,word
cent2126-GB089,cent2126,GB089,0,GB089-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB090,cent2126,GB090,0,GB090-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB091,cent2126,GB091,0,GB091-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB092,cent2126,GB092,0,GB092-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB093,cent2126,GB093,0,GB093-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB094,cent2126,GB094,0,GB094-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB095,cent2126,GB095,0,GB095-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB096,cent2126,GB096,0,GB096-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB098,cent2126,GB098,0,GB098-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB099,cent2126,GB099,0,GB099-0,No irregularities mentioned.,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB103,cent2126,GB103,0,GB103-0,,Matayoshi (2010:89-110),verb,argument marking (non-core),word
cent2126-GB104,cent2126,GB104,0,GB104-0,,Matayoshi (2010:89-110),verb,argument marking (non-core),word
cent2126-GB105,cent2126,GB105,0,GB105-0,,Matayoshi (2010:98-102),verb,argument marking (non-core),word
cent2126-GB107,cent2126,GB107,1,GB107-1,,"Matayoshi (2010:92, 98)",verb,negation,word
cent2126-GB108,cent2126,GB108,0,GB108-0,,Matayoshi (2010:89-110),verb,argument marking (non-core),word
cent2126-GB109,cent2126,GB109,0,GB109-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB110,cent2126,GB110,?,GB110-?,Not mentioned.,Matayoshi (2010:89-110),verb,TAME,word
cent2126-GB111,cent2126,GB111,1,GB111-1,,Matayoshi (2010:98),verb,TAME+,word
cent2126-GB113,cent2126,GB113,?,GB113-?,No examples available.,Matayoshi (2010:105),verb,valency,word
cent2126-GB114,cent2126,GB114,?,GB114-?,,Matayoshi (2010:89-110),verb,valency,word
cent2126-GB115,cent2126,GB115,?,GB115-?,,Matayoshi (2010:89-110),verb,valency,word
cent2126-GB116,cent2126,GB116,0,GB116-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB117,cent2126,GB117,1,GB117-1,,Matayoshi (2010:93),verb,non-verbal predication,clause
cent2126-GB118,cent2126,GB118,?,GB118-?,,Matayoshi (2010:89-110),verb,verb complex,clause
cent2126-GB119,cent2126,GB119,0,GB119-0,,"Matayoshi (2010:92, 98, 104)",verb,TAME,clause
cent2126-GB120,cent2126,GB120,0,GB120-0,,Matayoshi (2010:104),verb,TAME,clause
cent2126-GB121,cent2126,GB121,0,GB121-0,,Matayoshi (2010:103),verb,TAME,clause
cent2126-GB122,cent2126,GB122,?,GB122-?,,Matayoshi (2010:89-110),verb,verb complex,word
cent2126-GB123,cent2126,GB123,1,GB123-1,,Matayoshi (2010:96),verb,verb complex,clause
cent2126-GB124,cent2126,GB124,0,GB124-0,,Matayoshi (2010:105),verb,valency,word
cent2126-GB126,cent2126,GB126,1,GB126-1,,Matayoshi (2010:94),verb,non-verbal predication,clause
cent2126-GB127,cent2126,GB127,?,GB127-?,Not mentioned.,Matayoshi (2010:89-110),verb,non-verbal predication,clause
cent2126-GB129,cent2126,GB129,0,GB129-0,,Matayoshi (2010:89-110),verb,other,word
cent2126-GB131,cent2126,GB131,0,GB131-0,,Matayoshi (2010:92),verb,word order,clause
cent2126-GB132,cent2126,GB132,0,GB132-0,,Matayoshi (2010:92),verb,word order,clause
cent2126-GB133,cent2126,GB133,1,GB133-1,,Matayoshi (2010:92),verb,word order,clause
cent2126-GB134,cent2126,GB134,1,GB134-1,,Matayoshi (2010:89-110),not assignable,word order,clause
cent2126-GB135,cent2126,GB135,1,GB135-1,,Matayoshi (2010:107),not assignable,word order,clause
cent2126-GB136,cent2126,GB136,?,GB136-?,,Matayoshi (2010:92),not assignable,word order,clause
cent2126-GB137,cent2126,GB137,1,GB137-1,"Marked on the verb, which appears to be clause-finally.","Matayoshi (2010:92, 98)",verb,negation,clause
cent2126-GB138,cent2126,GB138,0,GB138-0,,Matayoshi (2010:98),verb,negation,clause
cent2126-GB139,cent2126,GB139,1,GB139-1,,Matayoshi (2010:98),verb,negation,clause
cent2126-GB140,cent2126,GB140,0,GB140-0,,"Matayoshi (2010:98, 103)",verb,non-verbal predication,clause
cent2126-GB146,cent2126,GB146,?,GB146-?,,Matayoshi (2010:89-110),noun,argument marking (core),multiple
cent2126-GB147,cent2126,GB147,1,GB147-1,,Matayoshi (2010:105),verb,valency,word
cent2126-GB148,cent2126,GB148,0,GB148-0,,Matayoshi (2010:105),verb,valency,word
cent2126-GB149,cent2126,GB149,0,GB149-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB150,cent2126,GB150,1,GB150-1,,Matayoshi (2010:89-110),verb,verb complex,clause
cent2126-GB151,cent2126,GB151,0,GB151-0,,Matayoshi (2010:89-110),verb,argument marking (core),clause
cent2126-GB152,cent2126,GB152,1,GB152-1,,Matayoshi (2010:106-110),verb,TAME,clause
cent2126-GB155,cent2126,GB155,1,GB155-1,,Matayoshi (2010:105),verb,valency,word
cent2126-GB156,cent2126,GB156,0,GB156-0,,Matayoshi (2010:105),verb,valency,word
cent2126-GB158,cent2126,GB158,?,GB158-?,,Matayoshi (2010:89-110),verb,TAME+,word
cent2126-GB159,cent2126,GB159,?,GB159-?,,Matayoshi (2010:89-110),noun,number,word
cent2126-GB160,cent2126,GB160,1,GB160-1,,Matayoshi (2010:97),adjective,other,word
cent2126-GB165,cent2126,GB165,0,GB165-0,,Matayoshi (2010:97),noun,number,word
cent2126-GB166,cent2126,GB166,0,GB166-0,,Matayoshi (2010:97),noun,number,word
cent2126-GB167,cent2126,GB167,?,GB167-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,deixis,clause
cent2126-GB170,cent2126,GB170,0,GB170-0,,Matayoshi (2010:89-110),adjective,class agreement,NP
cent2126-GB171,cent2126,GB171,0,GB171-0,,Matayoshi (2010:89-110),demonstrative,class agreement,NP
cent2126-GB172,cent2126,GB172,0,GB172-0,,Matayoshi (2010:89-110),multiple,class agreement,NP
cent2126-GB177,cent2126,GB177,0,GB177-0,,Matayoshi (2010:89-110),verb,argument marking (core),word
cent2126-GB184,cent2126,GB184,0,GB184-0,,Matayoshi (2010:89-110),adjective,number,NP
cent2126-GB185,cent2126,GB185,?,GB185-?,No section on demonstratives.,Matayoshi (2010:89-110),demonstrative,number,NP
cent2126-GB186,cent2126,GB186,0,GB186-0,,Matayoshi (2010:89-110),article,number,NP
cent2126-GB187,cent2126,GB187,1,GB187-1,,Matayoshi (2010:97),noun,denominal derivation,word
cent2126-GB188,cent2126,GB188,0,GB188-0,,Matayoshi (2010:97),noun,denominal derivation,word
cent2126-GB192,cent2126,GB192,0,GB192-0,,Matayoshi (2010:89-110),multiple,class agreement,clause
cent2126-GB196,cent2126,GB196,?,GB196-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,deixis,word
cent2126-GB197,cent2126,GB197,?,GB197-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,deixis,word
cent2126-GB198,cent2126,GB198,0,GB198-0,,Matayoshi (2010:89-110),numeral,class agreement,NP
cent2126-GB204,cent2126,GB204,?,GB204-?,,Matayoshi (2010:89-110),other,quantification,multiple
cent2126-GB250,cent2126,GB250,?,GB250-?,Not mentioned.,Matayoshi (2010:89-110),verb,non-verbal predication,clause
cent2126-GB252,cent2126,GB252,?,GB252-?,Not mentioned.,Matayoshi (2010:89-110),multiple,non-verbal predication,clause
cent2126-GB253,cent2126,GB253,?,GB253-?,Not mentioned.,Matayoshi (2010:89-110),multiple,non-verbal predication,clause
cent2126-GB254,cent2126,GB254,?,GB254-?,Not mentioned.,Matayoshi (2010:89-110),multiple,non-verbal predication,clause
cent2126-GB256,cent2126,GB256,?,GB256-?,Not mentioned.,Matayoshi (2010:89-110),multiple,non-verbal predication,clause
cent2126-GB257,cent2126,GB257,?,GB257-?,,Matayoshi (2010:92),not assignable,interrogation,clause
cent2126-GB260,cent2126,GB260,0,GB260-0,,Matayoshi (2010:92),multiple,interrogation,clause
cent2126-GB262,cent2126,GB262,0,GB262-0,,Matayoshi (2010:92),particle,interrogation,clause
cent2126-GB263,cent2126,GB263,1,GB263-1,,Matayoshi (2010:92),particle,interrogation,clause
cent2126-GB264,cent2126,GB264,0,GB264-0,,Matayoshi (2010:92),particle,word order,clause
cent2126-GB265,cent2126,GB265,?,GB265-?,Not mentioned.,Matayoshi (2010:89-110),verb,non-verbal predication,clause
cent2126-GB266,cent2126,GB266,?,GB266-?,Not mentioned.,Matayoshi (2010:89-110),multiple,non-verbal predication,clause
cent2126-GB270,cent2126,GB270,?,GB270-?,Not mentioned.,Matayoshi (2010:89-110),multiple,non-verbal predication,clause
cent2126-GB273,cent2126,GB273,?,GB273-?,Not mentioned.,Matayoshi (2010:89-110),particle,non-verbal predication,clause
cent2126-GB275,cent2126,GB275,?,GB275-?,Not mentioned.,Matayoshi (2010:89-110),adjective,non-verbal predication,word
cent2126-GB276,cent2126,GB276,?,GB276-?,Not mentioned.,Matayoshi (2010:89-110),particle,non-verbal predication,clause
cent2126-GB285,cent2126,GB285,0,GB285-0,,Matayoshi (2010:92),multiple,interrogation,clause
cent2126-GB286,cent2126,GB286,0,GB286-0,,Matayoshi (2010:92),verb,interrogation,clause
cent2126-GB291,cent2126,GB291,0,GB291-0,,Matayoshi (2010:92),not assignable,interrogation,clause
cent2126-GB296,cent2126,GB296,?,GB296-?,Not mentioned.,Matayoshi (2010:89-110),other,other,word
cent2126-GB297,cent2126,GB297,0,GB297-0,,Matayoshi (2010:92),verb,interrogation,clause
cent2126-GB298,cent2126,GB298,0,GB298-0,,Matayoshi (2010:98),verb,negation,clause
cent2126-GB299,cent2126,GB299,0,GB299-0,,Matayoshi (2010:98),particle,negation,clause
cent2126-GB300,cent2126,GB300,?,GB300-?,,Matayoshi (2010:89-110),verb,TAME+,word
cent2126-GB301,cent2126,GB301,?,GB301-?,Not mentioned.,Matayoshi (2010:89-110),multiple,deixis,clause
cent2126-GB302,cent2126,GB302,0,GB302-0,,Matayoshi (2010:105),particle,valency,clause
cent2126-GB303,cent2126,GB303,0,GB303-0,,Matayoshi (2010:105),particle,valency,clause
cent2126-GB304,cent2126,GB304,1,GB304-1,,Matayoshi (2010:105),multiple,valency,clause
cent2126-GB305,cent2126,GB305,?,GB305-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,valency,word
cent2126-GB306,cent2126,GB306,?,GB306-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,valency,word
cent2126-GB309,cent2126,GB309,0,GB309-0,,Matayoshi (2010:103),verb,TAME,clause
cent2126-GB312,cent2126,GB312,1,GB312-1,,"Matayoshi (2010:92, 98, 104)",verb,TAME,word
cent2126-GB313,cent2126,GB313,?,GB313-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,possession,word
cent2126-GB314,cent2126,GB314,0,GB314-0,,Matayoshi (2010:89-110),multiple,class agreement,word
cent2126-GB315,cent2126,GB315,0,GB315-0,,Matayoshi (2010:89-110),multiple,class agreement,word
cent2126-GB316,cent2126,GB316,0,GB316-0,,Matayoshi (2010:97),particle,number,NP
cent2126-GB317,cent2126,GB317,0,GB317-0,,Matayoshi (2010:97),particle,number,NP
cent2126-GB318,cent2126,GB318,0,GB318-0,,Matayoshi (2010:97),particle,number,NP
cent2126-GB319,cent2126,GB319,0,GB319-0,,Matayoshi (2010:97),particle,number,NP
cent2126-GB320,cent2126,GB320,0,GB320-0,,Matayoshi (2010:97),particle,number,NP
cent2126-GB321,cent2126,GB321,0,GB321-0,,Matayoshi (2010:89-110),multiple,class agreement,word
cent2126-GB322,cent2126,GB322,0,GB322-0,Not mentioned.,Matayoshi (2010:89-110),verb,TAME,clause
cent2126-GB323,cent2126,GB323,0,GB323-0,Not mentioned.,Matayoshi (2010:89-110),verb,TAME,clause
cent2126-GB324,cent2126,GB324,?,GB324-?,,Matayoshi (2010:89-110),verb,interrogation,clause
cent2126-GB325,cent2126,GB325,?,GB325-?,,Matayoshi (2010:89-110),particle,quantification,word
cent2126-GB326,cent2126,GB326,?,GB326-?,No examples available.,Matayoshi (2010:89-110),not assignable,word order,clause
cent2126-GB327,cent2126,GB327,0,GB327-0,,Matayoshi (2010:89-110),not assignable,word order,clause
cent2126-GB328,cent2126,GB328,1,GB328-1,,Matayoshi (2010:101),not assignable,word order,clause
cent2126-GB329,cent2126,GB329,0,GB329-0,,Matayoshi (2010:89-110),not assignable,word order,clause
cent2126-GB330,cent2126,GB330,0,GB330-0,,Matayoshi (2010:89-110),not assignable,word order,clause
cent2126-GB331,cent2126,GB331,0,GB331-0,,Matayoshi (2010:89-110),not assignable,word order,clause
cent2126-GB333,cent2126,GB333,?,GB333-?,Not mentioned.,Matayoshi (2010:89-110),other,quantification,word
cent2126-GB334,cent2126,GB334,?,GB334-?,Not mentioned.,Matayoshi (2010:89-110),other,quantification,word
cent2126-GB335,cent2126,GB335,?,GB335-?,Not mentioned.,Matayoshi (2010:89-110),other,quantification,word
cent2126-GB336,cent2126,GB336,0,GB336-0,Not mentioned.,Matayoshi (2010:89-110),noun,quantification,word
cent2126-GB400,cent2126,GB400,0,GB400-0,No indexing.,Matayoshi (2010:89-110),verb,TAME,clause
cent2126-GB401,cent2126,GB401,?,GB401-?,Not mentioned.,Matayoshi (2010:89-110),verb,valency,clause
cent2126-GB402,cent2126,GB402,?,GB402-?,,Matayoshi (2010:89-110),verb,TAME+,word
cent2126-GB403,cent2126,GB403,?,GB403-?,,Matayoshi (2010:89-110),verb,TAME+,word
cent2126-GB408,cent2126,GB408,1,GB408-1,,Matayoshi (2010:94),multiple,argument marking (core),clause
cent2126-GB409,cent2126,GB409,0,GB409-0,,Matayoshi (2010:94),multiple,argument marking (core),clause
cent2126-GB410,cent2126,GB410,0,GB410-0,,Matayoshi (2010:99),multiple,argument marking (core),clause
cent2126-GB415,cent2126,GB415,?,GB415-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,deixis,word
cent2126-GB421,cent2126,GB421,?,GB421-?,,Matayoshi (2010:89-110),not assignable,word order,clause
cent2126-GB422,cent2126,GB422,?,GB422-?,"Not clear from the examples, probably there is none.",Matayoshi (2010:89-110),not assignable,word order,clause
cent2126-GB430,cent2126,GB430,0,GB430-0,,Matayoshi (2010:94),multiple,possession,word
cent2126-GB431,cent2126,GB431,0,GB431-0,,Matayoshi (2010:94),multiple,possession,word
cent2126-GB432,cent2126,GB432,1,GB432-1,,Matayoshi (2010:94),multiple,possession,word
cent2126-GB433,cent2126,GB433,0,GB433-0,,Matayoshi (2010:94),multiple,possession,word
cent2126-GB519,cent2126,GB519,0,GB519-0,,"Matayoshi (2010:92, 98, 104)",particle,TAME,clause
cent2126-GB520,cent2126,GB520,0,GB520-0,,Matayoshi (2010:104),particle,TAME,clause
cent2126-GB521,cent2126,GB521,0,GB521-0,,Matayoshi (2010:103),particle,TAME,clause
cent2126-GB522,cent2126,GB522,1,GB522-1,,Matayoshi (2010:92),not assignable,argument marking (core),clause
cent2126-TE003,cent2126,TE003,0,TE003-0,,Matayoshi (2010:89-110),not assignable,phonological distinctiveness,phonological shape
cent2126-TE004,cent2126,TE004,0,TE004-0,,Matayoshi (2010:89-110),not assignable,phonological distinctiveness,phonological shape
cent2126-TE005,cent2126,TE005,0,TE005-0,At least not phonologically.,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
cent2126-TE006,cent2126,TE006,?,TE006-?,Not mentioned.,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
cent2126-TE007,cent2126,TE007,0,TE007-0,,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
cent2126-TE008,cent2126,TE008,1,TE008-1,,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
cent2126-TE018,cent2126,TE018,?,TE018-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,phonological distinctiveness,phonological shape
cent2126-TE019,cent2126,TE019,?,TE019-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,phonological distinctiveness,phonological shape
cent2126-TE027,cent2126,TE027,?,TE027-?,Not mentioned.,Matayoshi (2010:89-110),pronoun,deixis,word
cent2126-TE031,cent2126,TE031,0,TE031-0,At least not phonologically.,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
cent2126-TE037,cent2126,TE037,1,TE037-1,,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
cent2126-TE038,cent2126,TE038,0,TE038-0,,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
cent2126-TE039,cent2126,TE039,1,TE039-1,,Matayoshi (2010:90),not assignable,phonological distinctiveness,phonological shape
cent2126-TE050,cent2126,TE050,0,TE050-0,,Matayoshi (2010:106),noun,number,NP
cent2126-TE052,cent2126,TE052,0,TE052-0,objects are generally unmarked,Matayoshi (2010:99),multiple,argument marking (core),word
cent2126-TE053,cent2126,TE053,0,TE053-0,,Matayoshi (2010:98-102),multiple,argument marking (non-core),word
cent2126-TE054,cent2126,TE054,?,TE054-?,,Matayoshi (2010:89-110),multiple,interrogation,clause
cent2126-TE059,cent2126,TE059,0,TE059-0,,Matayoshi (2010:105),verb,valency,word
cent2126-TE066,cent2126,TE066,0,TE066-0,,"Matayoshi (2010:92, 98, 103)",verb,TAME,word
cent2126-TE078,cent2126,TE078,0,TE078-0,,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
cent2126-TS001,cent2126,TS001,1,TS001-1,,Matayoshi (2010:106-107),not assignable,word order,NP
cent2126-TS002,cent2126,TS002,0,TS002-0,,Matayoshi (2010:89-110),not assignable,word order,NP
cent2126-TS003,cent2126,TS003,1,TS003-1,,Matayoshi (2010:93),not assignable,word order,NP
cent2126-TS004,cent2126,TS004,0,TS004-0,,Matayoshi (2010:93),not assignable,word order,NP
cent2126-TS005,cent2126,TS005,1,TS005-1,,Matayoshi (2010:94),not assignable,word order,NP
cent2126-TS006,cent2126,TS006,0,TS006-0,,Matayoshi (2010:94),not assignable,word order,NP
cent2126-TS007,cent2126,TS007,1,TS007-1,,Matayoshi (2010:93-95),not assignable,word order,NP
cent2126-TS008,cent2126,TS008,0,TS008-0,,Matayoshi (2010:93-95),not assignable,word order,NP
cent2126-TS009,cent2126,TS009,?,TS009-?,,Matayoshi (2010:89-110),not assignable,word order,NP
cent2126-TS010,cent2126,TS010,?,TS010-?,,Matayoshi (2010:89-110),not assignable,word order,NP
cent2126-TS079,cent2126,TS079,0,TS079-0,,Matayoshi (2010:89-110),not assignable,phonological distinctiveness,phonological shape
cent2126-TS080,cent2126,TS080,0,TS080-0,,Matayoshi (2010:89-110),not assignable,phonological distinctiveness,phonological shape
cent2126-TS086,cent2126,TS086,1,TS086-1,,Matayoshi (2010:92),not assignable,word order,clause
cent2126-TS087,cent2126,TS087,0,TS087-0,,Matayoshi (2010:92),not assignable,word order,clause
cent2126-TS088,cent2126,TS088,0,TS088-0,,Matayoshi (2010:91),not assignable,phonological distinctiveness,phonological shape
anat1259-GB020,anat1259,GB020,0,GB020-0,,"Kornfilt (1997:106, 273)",article,deixis,NP
